Date,WMT,MRK,INTC,MSFT,MMM,AAPL,VZ,JNJ,KO,PG,UNH,PFE,WBA,CAT,MCD,IBM,NKE,DIS,HD,TRV,RTX,AXP,CVX,JPM,XOM,BA
1998-11-11,34.875,72.0,25.921875,27.765625,38.4375,0.29966500401496887,49.40654373168945,41.59375,35.6875,45.15625,5.851562976837158,33.54285430908203,25.4375,22.71875,34.75,78.5625,5.515625,28.485187530517578,30.833332061767578,34.5,15.408669471740723,27.00665283203125,39.9375,37.75,35.125,41.5
1998-11-12,34.375,72.6875,25.671875,27.1875,38.46875,0.3035709857940674,48.50722122192383,42.21875,35.28125,45.25,5.734375,32.98940658569336,25.625,22.875,35.34375,78.9375,5.476562976837158,28.17690658569336,30.625,34.625,15.654500007629395,26.951946258544922,41.5,36.75,36.40625,41.4375
1998-11-13,34.84375,72.8125,25.9375,27.5,38.46875,0.31863799691200256,48.45101547241211,42.3125,34.875,44.78125,5.664062976837158,33.40449142456055,26.1875,23.75,35.6875,78.71875,5.515625,28.731813430786133,31.0,35.125,15.841330528259277,27.590185165405273,41.5,38.125,36.4375,42.125
1998-11-16,35.53125,73.65625,26.71875,27.203125,40.09375,0.3214290142059326,49.12550735473633,42.625,35.0,45.75,5.523437976837158,34.41255569458008,27.4375,24.40625,36.09375,79.6875,5.40625,28.670156478881836,31.583332061767578,35.5625,15.330002784729004,28.283130645751953,41.625,38.58333206176758,35.71875,42.75
1998-11-17,35.8125,73.6875,27.125,27.96875,39.8125,0.31082600355148315,50.36207580566406,42.4375,35.09375,44.71875,5.6875,34.629981994628906,27.09375,24.59375,34.6875,79.0,5.390625,28.670156478881836,31.916667938232422,36.6875,15.575834274291992,28.994312286376953,40.375,40.83333206176758,35.28125,42.75
1998-11-18,36.6875,74.6875,27.46875,27.4375,41.03125,0.3164060115814209,49.518959045410156,42.96875,35.46875,44.5,5.953125,35.18342971801758,26.65625,24.0,34.6875,79.5,5.171875,28.60849952697754,32.41666793823242,36.75,15.683999061584473,29.79667091369629,40.28125,41.20833206176758,35.34375,42.8125
1998-11-19,36.5,75.15625,28.21875,27.9375,41.34375,0.3191959857940674,49.79999923706055,43.3125,35.6875,45.0,6.070312976837158,34.96600341796875,27.21875,23.90625,35.53125,79.28125,5.226562976837158,27.930280685424805,32.75,35.9375,15.870830535888672,29.57784652709961,40.125,41.0,34.9375,43.125
1998-11-20,36.875,75.75,28.015625,28.40625,41.59375,0.31529000401496887,51.2051887512207,44.5,36.40625,45.71875,6.0,35.38108825683594,26.625,24.4375,35.5625,80.0625,5.335937976837158,28.115249633789062,32.875,36.125,16.27399253845215,30.50785255432129,40.4375,41.29166793823242,36.0,43.5625
1998-11-23,37.46875,78.0,28.390625,29.796875,42.53125,0.3236609995365143,51.654850006103516,44.0,37.71875,46.78125,5.859375,36.72517395019531,26.375,25.125,36.21875,83.28125,5.523437976837158,29.101749420166016,33.75,37.25,16.716487884521484,31.784330368041992,40.15625,43.33333206176758,36.03125,43.8125
1998-11-24,37.375,79.3125,27.609375,30.421875,41.75,0.3208709955215454,51.654850006103516,42.625,36.75,45.96875,5.867187976837158,36.0926628112793,26.59375,25.03125,36.0,82.625,5.25,29.410030364990234,33.54166793823242,36.375,17.080318450927734,30.45314598083496,39.8125,43.20833206176758,36.34375,42.25
1998-11-25,37.875,79.25,27.4375,31.0625,41.9375,0.313616007566452,52.610382080078125,41.40625,36.65625,45.21875,5.742187976837158,36.13219451904297,26.8125,24.96875,36.09375,83.375,5.1875,30.51984405517578,33.83333206176758,36.1875,17.52281379699707,30.21608543395996,40.1875,43.75,36.34375,42.75
1998-11-27,38.28125,79.4375,27.5,32.015625,41.21875,0.3130579888820648,51.317604064941406,41.125,35.84375,44.65625,5.8125,36.053131103515625,27.09375,24.8125,36.09375,85.0,5.125,31.44468879699707,34.5,36.4375,17.581811904907227,30.179615020751953,42.8125,43.625,37.1875,41.4375
1998-11-30,37.65625,77.5625,26.90625,30.5,40.25,0.2851560115814209,50.02482986450195,40.625,35.03125,43.8125,5.640625,35.40085220336914,26.9375,24.71875,35.03125,82.5625,5.0,31.75296974182129,33.16666793823242,35.25,16.86398696899414,29.194902420043945,41.8125,42.29166793823242,37.5,40.625
1998-12-01,37.4375,78.5,28.75,32.375,40.6875,0.3046880066394806,49.68758010864258,40.5,34.9375,43.96875,5.617187976837158,35.10436248779297,26.5,25.96875,35.34375,84.9375,4.945312976837158,31.074750900268555,33.875,35.5625,16.745988845825195,28.994312286376953,40.96875,41.41666793823242,35.8125,40.375
1998-12-02,37.03125,79.1875,28.390625,31.6875,40.46875,0.3214290142059326,49.35033416748047,40.25,34.78125,44.9375,6.0,35.75664138793945,26.75,25.34375,35.21875,83.71875,4.875,30.766468048095703,33.375,35.1875,15.988828659057617,29.395492553710938,40.28125,42.0,35.625,33.6875
1998-12-03,35.75,77.4375,27.375,30.53125,39.71875,0.3007810115814209,50.69932174682617,39.78125,34.0625,44.25,5.71875,34.86717224121094,27.03125,24.96875,34.59375,81.75,4.609375,30.458187103271484,33.04166793823242,34.625,15.90032958984375,28.191953659057617,40.0,40.83333206176758,35.28125,31.875
1998-12-04,36.59375,78.8125,29.078125,31.84375,40.125,0.2924109995365143,51.0927734375,40.875,34.5,46.0,5.84375,35.558982849121094,27.1875,24.375,35.0,82.125,4.492187976837158,30.951438903808594,33.91666793823242,36.0625,16.037996292114258,28.775487899780273,41.0,42.75,35.75,32.9375
1998-12-07,37.3125,78.84375,29.734375,33.390625,38.53125,0.3013390004634857,51.486228942871094,40.8125,34.3125,45.1875,5.992187976837158,36.17172622680664,28.15625,24.59375,35.0,83.59375,4.601562976837158,30.70481300354004,35.125,36.9375,16.51982307434082,29.231372833251953,41.09375,43.33333206176758,36.5,34.75
1998-12-08,38.0,79.34375,30.015625,32.796875,38.9375,0.28627198934555054,52.16072082519531,39.78125,34.3125,43.375,6.023437976837158,36.74494171142578,28.375,24.34375,35.78125,84.09375,4.78125,31.56800079345703,36.41666793823242,36.75,16.59848976135254,28.301366806030273,41.21875,43.08333206176758,36.59375,34.4375
1998-12-09,38.375,75.96875,29.796875,33.40625,38.875,0.2857140004634857,50.474491119384766,39.9375,33.5625,42.0625,5.414062976837158,36.72517395019531,28.71875,24.0,35.15625,84.71875,4.609375,33.109405517578125,36.41666793823242,36.375,16.765653610229492,28.191953659057617,43.09375,42.54166793823242,36.96875,34.5625
1998-12-10,37.875,73.125,28.65625,32.890625,37.25,0.2857140004634857,50.474491119384766,39.625,33.03125,41.875,5.375,36.053131103515625,27.5,23.53125,33.875,82.5,4.5625,31.99959373474121,35.08333206176758,35.625,16.57882308959961,28.33783721923828,42.3125,41.83333206176758,36.875,34.0625
1998-12-11,38.15625,72.78125,29.109375,33.5,36.59375,0.3013390004634857,49.18171310424805,39.90625,31.4375,42.53125,5.65625,36.329856872558594,28.03125,23.3125,34.125,84.0,4.5,31.56800079345703,35.45833206176758,35.125,16.313325881958008,27.353124618530273,42.96875,40.58333206176758,37.3125,33.125
1998-12-14,37.40625,72.78125,27.890625,31.984375,37.21875,0.2901790142059326,48.113765716552734,39.4375,31.71875,43.3125,5.375,35.302024841308594,27.78125,23.125,33.375,81.4375,4.765625,30.211563110351562,33.95833206176758,34.75,15.8118314743042,26.6966495513916,42.84375,39.20833206176758,37.21875,33.5625
1998-12-15,38.40625,72.9375,28.984375,32.96875,36.875,0.29966500401496887,48.67584228515625,40.375,32.96875,44.75,5.351562976837158,36.369384765625,28.0,22.21875,33.84375,82.5,5.171875,30.334875106811523,36.16666793823242,35.625,15.94949722290039,27.6448917388916,41.5,40.5,37.0,33.3125
1998-12-16,37.84375,73.875,28.53125,33.4375,35.6875,0.2929689884185791,48.61963653564453,40.0625,32.4375,43.9375,5.476562976837158,36.6065788269043,28.3125,20.6875,35.0625,82.1875,5.25,30.334875106811523,35.5,35.625,15.58566665649414,27.280183792114258,42.0625,42.33333206176758,37.78125,32.125
1998-12-17,38.0625,73.96875,29.21875,33.59375,36.625,0.29854899644851685,50.193450927734375,40.0,32.375,43.6875,5.445312976837158,36.962364196777344,27.375,20.5625,35.96875,83.03125,5.1875,30.458187103271484,36.04166793823242,36.125,15.507000923156738,28.775487899780273,41.3125,46.58333206176758,37.4375,31.9375
1998-12-18,38.875,72.25,30.0,34.453125,35.375,0.31417399644851685,51.03656768798828,39.75,32.78125,43.65625,5.414062976837158,36.68564224243164,28.0,20.9375,37.59375,85.78125,4.960937976837158,30.396530151367188,38.16666793823242,36.25,15.634833335876465,29.3043155670166,41.5,46.33333206176758,37.96875,31.75
1998-12-21,39.3125,72.03125,30.671875,35.109375,35.25,0.3130579888820648,52.72279739379883,38.4375,32.875,43.625,5.578125,36.38915252685547,28.75,21.125,38.75,88.1875,4.890625,30.581499099731445,39.29166793823242,35.8125,16.401824951171875,29.395492553710938,42.0,48.16666793823242,37.40625,31.8125
1998-12-22,39.15625,73.6875,29.765625,34.609375,35.375,0.3392859995365143,51.486228942871094,38.5,33.71875,45.0,5.46875,37.061195373535156,29.625,21.15625,38.4375,91.125,4.90625,29.533344268798828,39.5,35.9375,16.431325912475586,29.650787353515625,41.875,47.83333206176758,37.46875,31.8125
1998-12-23,40.71875,74.8125,31.25,35.890625,36.03125,0.3554689884185791,51.76726531982422,39.40625,34.96875,46.75,5.546875,38.06925964355469,30.0625,21.28125,38.4375,92.5,5.039062976837158,30.51984405517578,40.0,36.0,17.040985107421875,30.161378860473633,42.5,47.5,37.53125,31.875
1998-12-24,40.5625,74.40625,31.25,35.4375,36.75,0.3504459857940674,51.992095947265625,39.6875,34.71875,46.875,5.578125,37.75300216674805,30.09375,21.46875,38.15625,93.96875,5.164062976837158,30.149906158447266,40.0,35.875,16.785320281982422,30.161378860473633,42.34375,47.16666793823242,37.3125,32.25
1998-12-28,39.9375,74.0,30.53125,35.59375,37.1875,0.36495500802993774,52.44175720214844,40.28125,34.4375,46.5625,5.5625,37.772769927978516,29.625,22.46875,37.65625,94.625,4.945312976837158,30.026594161987305,39.58333206176758,35.0,17.119651794433594,29.74196434020996,42.65625,47.58333206176758,37.25,32.5
1998-12-29,40.96875,75.53125,30.265625,35.125,37.5625,0.36439698934555054,53.734535217285156,41.875,34.65625,46.75,5.5,39.41334533691406,29.6875,22.8125,38.5,93.5625,5.15625,30.026594161987305,41.04166793823242,35.125,17.276981353759766,30.635499954223633,42.5625,48.0,37.8125,32.0625
1998-12-30,40.375,74.40625,29.796875,34.75,36.59375,0.35770100355148315,51.7110595703125,42.0,33.90625,46.125,5.570312976837158,39.88772964477539,29.46875,22.84375,39.15625,93.375,5.070312976837158,29.47168731689453,40.875,35.0,17.326148986816406,30.580793380737305,42.09375,48.0,37.3125,31.8125
1998-12-31,40.71875,73.75,29.640625,34.671875,35.5625,0.36551299691200256,48.56343078613281,41.9375,33.5,45.65625,5.382812976837158,39.53194046020508,29.28125,23.0,38.40625,92.1875,5.070312976837158,29.594999313354492,40.79166793823242,34.8125,17.109817504882812,29.906082153320312,41.46875,47.33333206176758,36.5625,32.625
1999-01-04,40.3125,74.875,30.203125,35.25,37.3125,0.3683040142059326,46.70857620239258,41.34375,33.59375,45.0,5.664062976837158,39.057559967041016,28.4375,23.6875,38.46875,91.5,5.164062976837158,29.163406372070312,39.20833206176758,35.0,16.991819381713867,29.614316940307617,41.03125,47.91666793823242,36.3125,32.9375
1999-01-05,40.625,75.375,30.8125,36.625,37.53125,0.3867189884185791,49.46275329589844,41.5,34.28125,45.78125,5.757812976837158,39.17615509033203,28.0,23.625,38.3125,94.8125,5.085937976837158,30.149906158447266,38.91666793823242,35.25,17.49331283569336,29.04901885986328,40.4375,48.29166793823242,36.0,35.25
1999-01-06,41.3125,76.84375,32.375,37.8125,39.28125,0.37276801466941833,50.24966049194336,42.0,35.125,46.3125,6.0,39.947025299072266,28.21875,24.25,38.90625,94.375,5.453125,30.51984405517578,39.58333206176758,35.75,17.680145263671875,30.23432159423828,41.625,49.33333206176758,37.4375,36.0625
1999-01-07,42.0625,76.15625,32.3125,37.625,38.375,0.4017859995365143,50.36207580566406,41.59375,34.71875,45.4375,5.898437976837158,39.39358139038086,27.3125,24.46875,38.9375,95.09375,5.367187976837158,31.321374893188477,38.95833206176758,35.125,17.49331283569336,30.599029541015625,41.9375,51.375,37.375,35.8125
1999-01-08,41.75,76.90625,32.421875,37.46875,38.5625,0.4017859995365143,50.92415237426758,41.625,34.0,44.59375,5.6875,38.66223907470703,27.0,25.5,40.25,93.78125,5.484375,32.12290573120117,38.75,35.3125,18.043973922729492,31.529035568237305,41.96875,50.33333206176758,37.15625,35.8125
1999-01-11,40.8125,75.34375,34.9375,36.875,39.28125,0.4095979928970337,49.40654373168945,40.09375,33.03125,43.625,5.773437976837158,37.23908996582031,26.3125,26.5,38.9375,94.625,5.546875,34.77412414550781,37.66666793823242,34.4375,17.650644302368164,31.000207901000977,42.0625,50.83333206176758,35.625,35.125
1999-01-12,40.1875,73.96875,33.890625,35.546875,38.875,0.41183000802993774,48.33859634399414,39.90625,32.71875,44.21875,5.640625,35.95429992675781,27.25,25.3125,37.65625,92.53125,5.25,37.48699951171875,36.16666793823242,33.0,17.50314712524414,29.869613647460938,41.03125,49.25,35.375,34.0625
1999-01-13,40.3125,73.6875,34.75,35.953125,37.625,0.4151790142059326,49.40654373168945,38.5,32.59375,44.0,5.367187976837158,36.90306854248047,28.84375,24.03125,38.5,92.75,5.257812976837158,35.63731384277344,36.02083206176758,32.1875,17.44414710998535,28.79372215270996,40.65625,47.75,35.25,33.6875
1999-01-14,39.875,72.375,33.4375,35.4375,36.0625,0.36941999197006226,48.394805908203125,39.03125,31.75,42.59375,5.335937976837158,35.89500427246094,27.84375,23.375,38.03125,90.3125,5.164062976837158,35.57565689086914,36.625,32.0,17.080318450927734,28.009599685668945,39.9375,45.5,34.875,33.5
1999-01-15,40.0625,73.5625,33.84375,37.4375,37.28125,0.36886200308799744,47.776519775390625,40.0,32.40625,43.3125,5.648437976837158,36.66587448120117,28.5,23.78125,38.75,92.46875,5.054687976837158,35.513999938964844,36.58333206176758,32.0,17.25731658935547,30.45314598083496,40.03125,47.25,35.53125,33.6875
1999-01-19,40.03125,73.875,34.84375,38.90625,36.375,0.36495500802993774,52.04830551147461,40.21875,32.0625,43.21875,5.515625,36.64611053466797,28.28125,22.96875,39.59375,96.125,4.96875,36.00725173950195,36.95833206176758,31.4375,17.149150848388672,29.32254981994629,40.28125,49.58333206176758,35.53125,33.4375
1999-01-20,40.125,74.4375,34.5625,40.65625,34.9375,0.36216500401496887,51.7110595703125,40.5,31.71875,42.375,5.445312976837158,37.85183334350586,28.96875,22.59375,38.875,97.25,4.96875,35.513999938964844,38.20833206176758,30.25,17.621145248413086,29.76020050048828,40.0,51.41666793823242,35.5,34.25
1999-01-21,39.53125,73.15625,33.375,39.578125,36.2890625,0.34654000401496887,52.44175720214844,40.0,30.78125,43.25,5.210937976837158,36.84376907348633,28.8125,22.4375,38.34375,98.5,4.929687976837158,34.09590530395508,37.79166793823242,30.375,17.925975799560547,29.906082153320312,39.5,50.25,35.5625,33.375
1999-01-22,41.0,69.5,32.21875,39.0625,35.65625,0.34598198533058167,52.77900314331055,39.25,30.4375,42.65625,5.5,36.6065788269043,29.21875,21.96875,38.0,89.875,5.21875,33.66431427001953,37.29166793823242,30.0625,18.024307250976562,28.739017486572266,40.0,47.91666793823242,35.6875,34.5
1999-01-25,41.0,68.75,32.65625,40.46875,37.5625,0.3515630066394806,48.95688247680664,39.375,31.46875,41.8125,5.40625,37.16002655029297,29.1875,22.28125,37.9375,91.0,5.289062976837158,34.465843200683594,38.5,30.0,18.220972061157227,29.614316940307617,39.9375,49.625,36.0,36.0
1999-01-26,41.78125,72.0,34.234375,42.890625,37.9375,0.36160698533058167,49.96862030029297,41.25,31.28125,42.78125,5.164062976837158,37.990196228027344,29.75,22.5625,39.46875,92.8125,5.257812976837158,34.09590530395508,38.875,30.8125,18.4471378326416,29.687257766723633,39.75,49.5,36.125,35.0
1999-01-27,42.59375,71.875,33.1875,42.15625,37.09375,0.358258992433548,50.137245178222656,41.8125,31.96875,43.15625,5.335937976837158,38.56340789794922,29.5625,22.34375,39.25,89.15625,5.257812976837158,32.49284362792969,40.16666793823242,29.5,18.230806350708008,29.012548446655273,38.25,48.75,35.5,35.125
1999-01-28,42.5625,71.21875,34.296875,43.5,37.8125,0.36495500802993774,52.89141845703125,42.375,32.5625,43.90625,5.5625,40.34234619140625,30.125,22.25,39.0625,89.34375,5.335937976837158,33.04774856567383,40.0,29.4375,18.39797019958496,29.3043155670166,37.875,49.08333206176758,35.5,34.625
1999-01-29,43.0,73.375,35.234375,43.75,38.8125,0.3677459955215454,53.95936584472656,42.5625,32.65625,45.4375,5.59375,40.678367614746094,31.25,21.65625,39.40625,91.625,5.6875,32.554500579833984,40.33333206176758,29.375,18.79129981994629,30.01549530029297,37.25,51.29166793823242,35.125,34.6875
1999-02-01,42.25,73.46875,34.46875,43.234375,38.5,0.36551299691200256,53.50970458984375,41.84375,32.0,45.3125,5.9375,41.9829216003418,31.09375,21.84375,39.6875,89.875,5.992187976837158,33.23271942138672,39.41666793823242,28.5625,19.08629608154297,29.395492553710938,36.84375,51.20833206176758,34.8125,34.0625
